audio_filename,original_filepath,converted_file_path,recorded_word
biadadawu.wav,bororo/bor_lex22-fernando02/biadadawu.wav,data/converted_audio/bororo/sd1775410071_1.wav,biadadawu
biadadawu.wav,bororo/bor_lex22-fernando02/biadadawu.wav,data/converted_audio/bororo/sd1775410071_2.wav,biadadawu
boeEmuga.wav,bororo/bor_lex22-fernando02/boeEmuga.wav,data/converted_audio/bororo/sd1775410072_1.wav,boe emuga
boeEmuga.wav,bororo/bor_lex22-fernando02/boeEmuga.wav,data/converted_audio/bororo/sd1775410072_2.wav,boe emuga
amagoBugai.wav,bororo/bor_lex22-fernando02/amagoBugai.wav,data/converted_audio/bororo/sd1775410073_1.wav,amago bugai
amagoBugai.wav,bororo/bor_lex22-fernando02/amagoBugai.wav,data/converted_audio/bororo/sd1775410073_2.wav,amago bugai
arega.wav,bororo/bor_lex22-fernando02/arega.wav,data/converted_audio/bororo/sd1775410074_1.wav,arega
arega.wav,bororo/bor_lex22-fernando02/arega.wav,data/converted_audio/bororo/sd1775410074_2.wav,arega
arigao02.wav,bororo/bor_lex22-fernando02/arigao02.wav,data/converted_audio/bororo/sd1775410075_1.wav,arigao
arigao02.wav,bororo/bor_lex22-fernando02/arigao02.wav,data/converted_audio/bororo/sd1775410075_2.wav,arigao
ika.wav,bororo/bor_lex22-fernando02/ika.wav,data/converted_audio/bororo/sd1775410076_1.wav,ika
ika.wav,bororo/bor_lex22-fernando02/ika.wav,data/converted_audio/bororo/sd1775410076_2.wav,ika
buru.wav,bororo/bor_lex22-fernando02/buru.wav,data/converted_audio/bororo/sd1775410077_1.wav,buru
buru.wav,bororo/bor_lex22-fernando02/buru.wav,data/converted_audio/bororo/sd1775410077_2.wav,buru
imeduKidarewu.wav,bororo/bor_lex22-fernando02/imeduKidarewu.wav,data/converted_audio/bororo/sd1775410078_1.wav,imedu kidarewu
imeduKidarewu.wav,bororo/bor_lex22-fernando02/imeduKidarewu.wav,data/converted_audio/bororo/sd1775410078_2.wav,imedu kidarewu
moriKurire.wav,bororo/bor_lex22-fernando02/moriKurire.wav,data/converted_audio/bororo/sd1775410079_1.wav,mori kurire
moriKurire.wav,bororo/bor_lex22-fernando02/moriKurire.wav,data/converted_audio/bororo/sd1775410079_2.wav,mori kurire
irui.wav,bororo/bor_lex22-fernando02/irui.wav,data/converted_audio/bororo/sd1775410080_1.wav,irui
irui.wav,bororo/bor_lex22-fernando02/irui.wav,data/converted_audio/bororo/sd1775410080_2.wav,irui
boeEimejera.wav,bororo/bor_lex22-fernando02/boeEimejera.wav,data/converted_audio/bororo/sd1775410081_1.wav,boe eimejera
boeEimejera.wav,bororo/bor_lex22-fernando02/boeEimejera.wav,data/converted_audio/bororo/sd1775410081_2.wav,boe eimejera
ikudawu.wav,bororo/bor_lex22-fernando02/ikudawu.wav,data/converted_audio/bororo/sd1775410082_1.wav,ikudawu
